"year" "doy" "hour" "month" "SW"
2011 275 3 10 0.056571406875
2011 275 4 10 0.0562866534375
2011 275 5 10 0.05607516375
2011 275 6 10 0.0558622478125
2011 275 7 10 0.0556885428125
2011 275 8 10 0.0556093553125
2011 275 9 10 0.0557920421875
2011 275 10 10 0.0561713590625
2011 275 11 10 0.056688744375
2011 275 12 10 0.0573817771875
2011 275 13 10 0.0581442915625
2011 275 14 10 0.058683385625
2011 275 15 10 0.05881687125
2011 275 16 10 0.0587998875
2011 275 17 10 0.0587423146875
2011 275 18 10 0.0585529821875
2011 275 19 10 0.0582358165625
2011 275 20 10 0.0578917534375
2011 275 21 10 0.0575244853125
2011 275 22 10 0.0572040603125
2011 275 23 10 0.0568983725
2011 276 0 10 0.0565982475
2011 276 1 10 0.0563149684375
2011 276 2 10 0.0560561675
2011 276 3 10 0.055784860625
2011 276 4 10 0.0555503321875
2011 276 5 10 0.05531720375
2011 276 6 10 0.0550341040625
2011 276 7 10 0.0548378984375
2011 276 8 10 0.0547571009375
2011 276 9 10 0.05492672625
2011 276 10 10 0.0552240053125
2011 276 11 10 0.0556510578125
2011 276 12 10 0.056173841875
2011 276 13 10 0.0567308975
2011 276 14 10 0.0575138125
2011 276 15 10 0.0580930340625
2011 276 16 10 0.058530584375
2011 276 17 10 0.0586810078125
2011 276 18 10 0.0585574075
2011 276 19 10 0.058270936875
2011 276 20 10 0.057957380625
2011 276 21 10 0.0575776721875
2011 276 22 10 0.0572329090625
2011 276 23 10 0.0570093509375
2011 277 0 10 0.0567870615625
2011 277 1 10 0.0565773875
2011 277 2 10 0.0563901178125
2011 277 3 10 0.0562898734375
2011 277 4 10 0.0561530475
2011 277 5 10 0.056005211875
2011 277 6 10 0.055857109375
2011 277 7 10 0.0556972753125
2011 277 8 10 0.055607743125
2011 277 9 10 0.05567348625
2011 277 10 10 0.055999393125
2011 277 11 10 0.0561617975
2011 277 12 10 0.056842648125
2011 277 13 10 0.05751019875
2011 277 14 10 0.05799354
2011 277 15 10 0.0582027459375
2011 277 16 10 0.0607621953125
2011 277 17 10 0.0647874578125
2011 277 18 10 0.0659142675
2011 277 19 10 0.066358649375
2011 277 20 10 0.0670170671875
2011 277 21 10 0.0678181078125
2011 277 22 10 0.0705495296875
2011 277 23 10 0.0717298565625
2011 278 0 10 0.0723879725
2011 278 1 10 0.0732770665625
2011 278 2 10 0.07440448875
2011 278 3 10 0.07526452625
2011 278 4 10 0.0855596975
2011 278 5 10 0.09372476
2011 278 6 10 0.098029650625
2011 278 7 10 0.1004813546875
2011 278 8 10 0.10240520625
2011 278 9 10 0.1045354790625
2011 278 10 10 0.106758431875
2011 278 11 10 0.1094807165625
2011 278 12 10 0.11172414875
2011 278 13 10 0.113498128125
2011 278 14 10 0.11477910625
2011 278 15 10 0.115942230625
2011 278 16 10 0.1165709596875
2011 278 17 10 0.11658907875
2011 278 18 10 0.11615420375
2011 278 19 10 0.115106386875
2011 278 20 10 0.1141025934375
2011 278 21 10 0.113155723125
2011 278 22 10 0.112370935625
2011 278 23 10 0.1115741846875
2011 279 0 10 0.1108214134375
2011 279 1 10 0.1101282690625
2011 279 2 10 0.10947984375
2011 279 3 10 0.1088327309375
2011 279 4 10 0.108386010625
2011 279 5 10 0.107954395
2011 279 6 10 0.107580595
2011 279 7 10 0.1072646675
2011 279 8 10 0.1072186578125
2011 279 9 10 0.107828828125
2011 279 10 10 0.1090165509375
2011 279 11 10 0.110732568125
2011 279 12 10 0.112677990625
2011 279 13 10 0.1145341390625
2011 279 14 10 0.1163269221875
2011 279 15 10 0.1176816978125
2011 279 16 10 0.118616956875
2011 279 17 10 0.118920870625
2011 279 18 10 0.11851547
2011 279 19 10 0.117493763125
2011 279 20 10 0.1160191103125
2011 279 21 10 0.11445892625
2011 279 22 10 0.1129884515625
2011 279 23 10 0.1117108640625
2011 280 0 10 0.1107829746875
2011 280 1 10 0.109901554375
2011 280 2 10 0.1092365325
2011 280 3 10 0.1087303865625
2011 280 4 10 0.108283574375
2011 280 5 10 0.1078531575
2011 280 6 10 0.1074938365625
2011 280 7 10 0.10705101875
2011 280 8 10 0.106617696875
2011 280 9 10 0.1069396115625
2011 280 10 10 0.1073375178125
2011 280 11 10 0.10829143625
2011 280 12 10 0.110100135625
2011 280 13 10 0.1106997096875
2011 280 14 10 0.112246265625
2011 280 15 10 0.1130393175
2011 280 16 10 0.1128312140625
2011 280 17 10 0.11192739375
2011 280 18 10 0.11125357375
2011 280 19 10 0.1130375609375
2011 280 20 10 0.1231442834375
2011 280 21 10 0.1340359771875
2011 280 22 10 0.137250589375
2011 280 23 10 0.1384300609375
2011 281 0 10 0.1381209278125
2011 281 1 10 0.1372600896875
2011 281 2 10 0.136138201875
2011 281 3 10 0.135033286875
2011 281 4 10 0.1340382740625
2011 281 5 10 0.13310524625
2011 281 6 10 0.1322814075
2011 281 7 10 0.1314448396875
2011 281 8 10 0.1308962103125
2011 281 9 10 0.1307994571875
2011 281 10 10 0.13168508625
2011 281 11 10 0.13323143875
2011 281 12 10 0.1348366196875
2011 281 13 10 0.13633126625
2011 281 14 10 0.1373105159375
2011 281 15 10 0.13776876
2011 281 16 10 0.137786098125
2011 281 17 10 0.1372068809375
2011 281 18 10 0.13652892
2011 281 19 10 0.135472475625
2011 281 20 10 0.13420205
2011 281 21 10 0.1329784171875
2011 281 22 10 0.131874204375
2011 281 23 10 0.130817694375
2011 282 0 10 0.1300485409375
2011 282 1 10 0.1293271909375
2011 282 2 10 0.1286938790625
2011 282 3 10 0.128017515
2011 282 4 10 0.1275200534375
2011 282 5 10 0.1269804278125
2011 282 6 10 0.1265004815625
2011 282 7 10 0.1260520396875
2011 282 8 10 0.12570545875
2011 282 9 10 0.1262028875
2011 282 10 10 0.12751333125
2011 282 11 10 0.129164723125
2011 282 12 10 0.1312715109375
2011 282 13 10 0.13333362125
2011 282 14 10 0.13524918875
2011 282 15 10 0.1365763515625
2011 282 16 10 0.1373193753125
2011 282 17 10 0.1376593040625
2011 282 18 10 0.1372880546875
2011 282 19 10 0.1362989765625
2011 282 20 10 0.1350268009375
2011 282 21 10 0.1337469209375
2011 282 22 10 0.1326396675
2011 282 23 10 0.1316251553125
2011 283 0 10 0.1305940028125
2011 283 1 10 0.1295796875
2011 283 2 10 0.12867447375
2011 283 3 10 0.1278415153125
2011 283 4 10 0.1270303465625
2011 283 5 10 0.12617449375
2011 283 6 10 0.1254716434375
2011 283 7 10 0.1246912571875
2011 283 8 10 0.1241610575
2011 283 9 10 0.12461268875
2011 283 10 10 0.1258465175
2011 283 11 10 0.1278000446875
2011 283 12 10 0.1300319203125
2011 283 13 10 0.13242908125
2011 283 14 10 0.134523748125
2011 283 15 10 0.1360088615625
2011 283 16 10 0.136948885
2011 283 17 10 0.1374296121875
2011 283 18 10 0.137072365
2011 283 19 10 0.1361278703125
2011 283 20 10 0.134808429375
2011 283 21 10 0.13352788875
2011 283 22 10 0.132399904375
2011 283 23 10 0.131453171875
2011 284 0 10 0.13069077125
2011 284 1 10 0.1299193996875
2011 284 2 10 0.129057815625
2011 284 3 10 0.128270096875
2011 284 4 10 0.12760665875
2011 284 5 10 0.12700000375
2011 284 6 10 0.126632761875
2011 284 7 10 0.126267795
2011 284 8 10 0.12590467875
2011 284 9 10 0.126065355
2011 284 10 10 0.127184134375
2011 284 11 10 0.1289315203125
2011 284 12 10 0.1309831371875
2011 284 13 10 0.133109730625
2011 284 14 10 0.135061951875
2011 284 15 10 0.1362641625
2011 284 16 10 0.13713119125
2011 284 17 10 0.1374273153125
2011 284 18 10 0.1370363675
2011 284 19 10 0.13601463875
2011 284 20 10 0.13474051625
2011 284 21 10 0.1335328303125
2011 284 22 10 0.1324594284375
2011 284 23 10 0.1313639721875
2011 285 0 10 0.1303004490625
2011 285 1 10 0.129311731875
2011 285 2 10 0.1283862203125
2011 285 3 10 0.1274499353125
2011 285 4 10 0.1265761340625
2011 285 5 10 0.125744724375
2011 285 6 10 0.1248858396875
2011 285 7 10 0.124092278125
2011 285 8 10 0.1235273059375
2011 285 9 10 0.123811105625
2011 285 10 10 0.125009645625
2011 285 11 10 0.1266287959375
2011 285 12 10 0.1284311253125
2011 285 13 10 0.1302294821875
2011 285 14 10 0.131935060625
2011 285 15 10 0.13317990125
2011 285 16 10 0.1341288475
2011 285 17 10 0.1345753665625
2011 285 18 10 0.13431048875
2011 285 19 10 0.133422026875
2011 285 20 10 0.1320753778125
2011 285 21 10 0.13081435625
2011 285 22 10 0.1296171703125
2011 285 23 10 0.1285240196875
2011 286 0 10 0.1274647578125
2011 286 1 10 0.1264649215625
2011 286 2 10 0.1255932553125
2011 286 3 10 0.1248079953125
2011 286 4 10 0.12401049625
2011 286 5 10 0.12322994375
2011 286 6 10 0.122478629375
2011 286 7 10 0.1217429971875
2011 286 8 10 0.1211682184375
2011 286 9 10 0.1214921740625
2011 286 10 10 0.1226734590625
2011 286 11 10 0.124395929375
2011 286 12 10 0.1265051803125
2011 286 13 10 0.128608030625
2011 286 14 10 0.1304511
2011 286 15 10 0.13169817625
2011 286 16 10 0.1326812825
2011 286 17 10 0.13317491375
2011 286 18 10 0.132960901875
2011 286 19 10 0.1320535421875
2011 286 20 10 0.13083607375
2011 286 21 10 0.129534065
2011 286 22 10 0.1284604728125
2011 286 23 10 0.127443064375
2011 287 0 10 0.12641294875
2011 287 1 10 0.1255213565625
2011 287 2 10 0.1246182953125
2011 287 3 10 0.12373327
2011 287 4 10 0.1229052465625
2011 287 5 10 0.1221284915625
2011 287 6 10 0.1214081828125
2011 287 7 10 0.1206915971875
2011 287 8 10 0.12013001125
2011 287 9 10 0.1203211921875
2011 287 10 10 0.1214717253125
2011 287 11 10 0.123075361875
2011 287 12 10 0.125041565625
2011 287 13 10 0.1270542778125
2011 287 14 10 0.128849513125
2011 287 15 10 0.129943621875
2011 287 16 10 0.1307854265625
2011 287 17 10 0.1311987875
2011 287 18 10 0.13101488
2011 287 19 10 0.1302316609375
2011 287 20 10 0.1290266896875
2011 287 21 10 0.127894406875
2011 287 22 10 0.1268535178125
2011 287 23 10 0.1258995775
2011 288 0 10 0.124993711875
2011 288 1 10 0.1240716565625
2011 288 2 10 0.123243563125
2011 288 3 10 0.1224790515625
2011 288 4 10 0.1217163075
2011 288 5 10 0.12102744625
2011 288 6 10 0.1202923259375
2011 288 7 10 0.119624755625
2011 288 8 10 0.119052330625
2011 288 9 10 0.119169930625
2011 288 10 10 0.120176325
2011 288 11 10 0.1216073175
2011 288 12 10 0.12342366
2011 288 13 10 0.12520222875
2011 288 14 10 0.1269260203125
2011 288 15 10 0.1281374578125
2011 288 16 10 0.1290263046875
2011 288 17 10 0.129500180625
2011 288 18 10 0.1293322834375
2011 288 19 10 0.128552035
2011 288 20 10 0.1274448975
2011 288 21 10 0.126328331875
2011 288 22 10 0.1252815671875
2011 288 23 10 0.12430374375
2011 289 0 10 0.12342883125
2011 289 1 10 0.1226017134375
2011 289 2 10 0.1218025475
2011 289 3 10 0.121083240625
2011 289 4 10 0.1203827834375
2011 289 5 10 0.119741690625
2011 289 6 10 0.11908277625
2011 289 7 10 0.1184407471875
2011 289 8 10 0.117890181875
2011 289 9 10 0.117974978125
2011 289 10 10 0.1187818703125
2011 289 11 10 0.12031540625
2011 289 12 10 0.12209772
2011 289 13 10 0.1239211434375
2011 289 14 10 0.125557850625
2011 289 15 10 0.126646613125
2011 289 16 10 0.127446494375
2011 289 17 10 0.1278904584375
2011 289 18 10 0.1277359378125
2011 289 19 10 0.1270321840625
2011 289 20 10 0.12606037625
2011 289 21 10 0.1251429671875
2011 289 22 10 0.1242681771875
2011 289 23 10 0.12340567
2011 290 0 10 0.1225815665625
2011 290 1 10 0.1218284234375
2011 290 2 10 0.12109756875
2011 290 3 10 0.1204062575
2011 290 4 10 0.11965952375
2011 290 5 10 0.119004590625
2011 290 6 10 0.11834754875
2011 290 7 10 0.11780683375
2011 290 8 10 0.1173129771875
2011 290 9 10 0.11741849125
2011 290 10 10 0.11815896
2011 290 11 10 0.1193429771875
2011 290 12 10 0.120725619375
2011 290 13 10 0.1220081528125
2011 290 14 10 0.12315303125
2011 290 15 10 0.1238276059375
2011 290 16 10 0.124322543125
2011 290 17 10 0.1245157715625
2011 290 18 10 0.12419398375
2011 290 19 10 0.1234779909375
2011 290 20 10 0.1224993078125
2011 290 21 10 0.1214805190625
2011 290 22 10 0.1204909203125
2011 290 23 10 0.1195915690625
2011 291 0 10 0.1187585253125
2011 291 1 10 0.1178913959375
2011 291 2 10 0.1171467796875
2011 291 3 10 0.1165211590625
2011 291 4 10 0.1158953196875
2011 291 5 10 0.11520328875
2011 291 6 10 0.114464845625
2011 291 7 10 0.1138028184375
2011 291 8 10 0.1131917425
2011 291 9 10 0.1132070134375
2011 291 10 10 0.113889016875
2011 291 11 10 0.114980553125
2011 291 12 10 0.116414791875
2011 291 13 10 0.1179727578125
2011 291 14 10 0.1192592375
2011 291 15 10 0.1201378271875
2011 291 16 10 0.1207829975
2011 291 17 10 0.1210955803125
2011 291 18 10 0.120897075625
2011 291 19 10 0.1201906334375
2011 291 20 10 0.1192146234375
2011 291 21 10 0.118249631875
2011 291 22 10 0.1174847265625
2011 291 23 10 0.11681244875
2011 292 0 10 0.1161456965625
2011 292 1 10 0.1154882434375
2011 292 2 10 0.114968075625
2011 292 3 10 0.11434823
2011 292 4 10 0.1137198553125
2011 292 5 10 0.1129840809375
2011 292 6 10 0.11229534
2011 292 7 10 0.1115772909375
2011 292 8 10 0.110973315625
2011 292 9 10 0.110942384375
2011 292 10 10 0.111638753125
2011 292 11 10 0.1126547878125
2011 292 12 10 0.1139581878125
2011 292 13 10 0.115360478125
2011 292 14 10 0.11655203125
2011 292 15 10 0.1174020325
2011 292 16 10 0.117929985625
2011 292 17 10 0.1182652353125
2011 292 18 10 0.118069539375
2011 292 19 10 0.11746946
2011 292 20 10 0.1168073496875
2011 292 21 10 0.1160975759375
2011 292 22 10 0.11551944375
2011 292 23 10 0.114987649375
2011 293 0 10 0.114426853125
2011 293 1 10 0.1138541415625
2011 293 2 10 0.113282265625
2011 293 3 10 0.112780593125
2011 293 4 10 0.1121853590625
2011 293 5 10 0.111644204375
2011 293 6 10 0.1110587725
2011 293 7 10 0.110503318125
2011 293 8 10 0.1100147421875
2011 293 9 10 0.1101043815625
2011 293 10 10 0.1107708603125
2011 293 11 10 0.1119447515625
2011 293 12 10 0.1134119275
2011 293 13 10 0.1149044784375
2011 293 14 10 0.116237473125
2011 293 15 10 0.117214340625
2011 293 16 10 0.1178832146875
2011 293 17 10 0.1182743396875
2011 293 18 10 0.1181955
2011 293 19 10 0.1174938965625
2011 293 20 10 0.1165888140625
2011 293 21 10 0.1156770465625
2011 293 22 10 0.1147327684375
2011 293 23 10 0.113923395625
2011 294 0 10 0.113069995
2011 294 1 10 0.112305739375
2011 294 2 10 0.1115818890625
2011 294 3 10 0.110865813125
2011 294 4 10 0.1101772340625
2011 294 5 10 0.1096195178125
2011 294 6 10 0.1090037978125
2011 294 7 10 0.1084502203125
2011 294 8 10 0.1079528921875
2011 294 9 10 0.1080504
2011 294 10 10 0.1087557528125
2011 294 11 10 0.1099465403125
2011 294 12 10 0.1114177171875
2011 294 13 10 0.112959128125
2011 294 14 10 0.1144040090625
2011 294 15 10 0.115303205
2011 294 16 10 0.1159431778125
2011 294 17 10 0.116312504375
2011 294 18 10 0.116192646875
2011 294 19 10 0.11559542
2011 294 20 10 0.1147133871875
2011 294 21 10 0.1138376871875
2011 294 22 10 0.1129542478125
2011 294 23 10 0.1121590828125
2011 295 0 10 0.1114550709375
2011 295 1 10 0.1106364296875
2011 295 2 10 0.1099059796875
2011 295 3 10 0.10921982875
2011 295 4 10 0.108550011875
2011 295 5 10 0.107937245
2011 295 6 10 0.1073111059375
2011 295 7 10 0.1067281721875
2011 295 8 10 0.1062325196875
2011 295 9 10 0.106247095
2011 295 10 10 0.1068283028125
2011 295 11 10 0.1079154575
2011 295 12 10 0.109380255625
2011 295 13 10 0.1107707115625
2011 295 14 10 0.11202962
2011 295 15 10 0.11290756
2011 295 16 10 0.1135978934375
2011 295 17 10 0.1139909675
2011 295 18 10 0.11384040625
2011 295 19 10 0.1132313515625
2011 295 20 10 0.11240958
2011 295 21 10 0.111592833125
2011 295 22 10 0.110774275
2011 295 23 10 0.1100049246875
2011 296 0 10 0.109289430625
2011 296 1 10 0.1085722434375
2011 296 2 10 0.1079028990625
2011 296 3 10 0.10725006375
2011 296 4 10 0.1066545671875
2011 296 5 10 0.106063568125
2011 296 6 10 0.105595845625
2011 296 7 10 0.1050455975
2011 296 8 10 0.1045669046875
2011 296 9 10 0.10461253375
2011 296 10 10 0.105148291875
2011 296 11 10 0.1062277509375
2011 296 12 10 0.1076579034375
2011 296 13 10 0.1091076471875
2011 296 14 10 0.1104634553125
2011 296 15 10 0.1114049575
2011 296 16 10 0.1121216853125
2011 296 17 10 0.1125053990625
2011 296 18 10 0.1124307025
2011 296 19 10 0.11175773125
2011 296 20 10 0.110951795
2011 296 21 10 0.110084175625
2011 296 22 10 0.109325349375
2011 296 23 10 0.1085850315625
2011 297 0 10 0.1078805209375
2011 297 1 10 0.1072405065625
2011 297 2 10 0.106673941875
2011 297 3 10 0.1060812759375
2011 297 4 10 0.1055019603125
2011 297 5 10 0.1049530815625
2011 297 6 10 0.1044317959375
2011 297 7 10 0.1039128115625
2011 297 8 10 0.1034772453125
2011 297 9 10 0.103462481875
2011 297 10 10 0.1040720528125
2011 297 11 10 0.1051942271875
2011 297 12 10 0.1064429221875
2011 297 13 10 0.10798469625
2011 297 14 10 0.1094598259375
2011 297 15 10 0.1105293559375
2011 297 16 10 0.1112012421875
2011 297 17 10 0.11156568625
2011 297 18 10 0.1115171303125
2011 297 19 10 0.1111149475
2011 297 20 10 0.1105806615625
2011 297 21 10 0.1100759375
2011 297 22 10 0.109559035625
2011 297 23 10 0.1090213984375
2011 298 0 10 0.108679105
2011 298 1 10 0.10838640875
2011 298 2 10 0.1081085415625
2011 298 3 10 0.10783368875
2011 298 4 10 0.1076265675
2011 298 5 10 0.107392745625
2011 298 6 10 0.107188844375
2011 298 7 10 0.10690256625
2011 298 8 10 0.1066250928125
2011 298 9 10 0.10659815375
2011 298 10 10 0.1068817565625
2011 298 11 10 0.1076106971875
2011 298 12 10 0.1086430528125
2011 298 13 10 0.1096083790625
2011 298 14 10 0.1101771903125
2011 298 15 10 0.110609980625
2011 298 16 10 0.1109588015625
2011 298 17 10 0.11122861875
2011 298 18 10 0.1110647203125
2011 298 19 10 0.1104197884375
2011 298 20 10 0.1098186109375
2011 298 21 10 0.1092007625
2011 298 22 10 0.108537705
2011 298 23 10 0.107780165
2011 299 0 10 0.107091351875
2011 299 1 10 0.1064106171875
2011 299 2 10 0.1057693384375
2011 299 3 10 0.1051908409375
2011 299 4 10 0.1046423078125
2011 299 5 10 0.1041222734375
2011 299 6 10 0.1036861428125
2011 299 7 10 0.1033613821875
2011 299 8 10 0.1031505640625
2011 299 9 10 0.103313924375
2011 299 10 10 0.1039032434375
2011 299 11 10 0.1049942853125
2011 299 12 10 0.10601356625
2011 299 13 10 0.106938314375
2011 299 14 10 0.1078604178125
2011 299 15 10 0.1084857146875
2011 299 16 10 0.1089144384375
2011 299 17 10 -9999
2011 299 18 10 0.10894121125
2011 299 19 10 0.10846881625
2011 299 20 10 0.10793098875
2011 299 21 10 0.107331644375
2011 299 22 10 0.1064915896875
2011 299 23 10 0.105699314375
2011 300 0 10 0.1049635596875
2011 300 1 10 0.104313821875
2011 300 2 10 0.103516618125
2011 300 3 10 0.102851206875
2011 300 4 10 0.1022894634375
2011 300 5 10 0.10178435875
2011 300 6 10 0.1013522225
2011 300 7 10 0.10091992
2011 300 8 10 0.1005330715625
2011 300 9 10 0.10041410875
2011 300 10 10 0.10069717125
2011 300 11 10 0.1011377775
2011 300 12 10 0.1018750546875
2011 300 13 10 0.1028335034375
2011 300 14 10 0.1037197384375
2011 300 15 10 0.1043513725
2011 300 16 10 0.104718785
2011 300 17 10 0.10474528
2011 300 18 10 0.104397743125
2011 300 19 10 0.1037155165625
2011 300 20 10 0.102970268125
2011 300 21 10 0.10225836375
2011 300 22 10 0.1015878446875
2011 300 23 10 0.1009583040625
2011 301 0 10 0.1003846803125
2011 301 1 10 0.09985662875
2011 301 2 10 0.099316583125
2011 301 3 10 0.0987872715625
2011 301 4 10 0.0982771246875
2011 301 5 10 0.0977654990625
2011 301 6 10 0.097297774375
2011 301 7 10 0.096814380625
2011 301 8 10 0.0964046203125
2011 301 9 10 0.0964566521875
2011 301 10 10 0.0970426746875
2011 301 11 10 0.0979990540625
2011 301 12 10 0.0991939584375
2011 301 13 10 0.100480753125
2011 301 14 10 0.1017122675
2011 301 15 10 0.1025987409375
2011 301 16 10 0.10318738625
2011 301 17 10 0.1034859865625
2011 301 18 10 0.1032584690625
2011 301 19 10 0.1025714365625
2011 301 20 10 0.1018121596875
2011 301 21 10 0.1010791240625
2011 301 22 10 0.1004800859375
2011 301 23 10 0.1000685471875
2011 302 0 10 0.09971094125
2011 302 1 10 0.0991881440625
2011 302 2 10 0.0986745628125
2011 302 3 10 0.0982211115625
2011 302 4 10 0.09772315125
